,name,album,artist,release_date,length,popularity,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
1973,Jealous,Jealous,Labrinth,2014-11-21,287693,7,1,1,0.104,0.439,0.874,0.153,0.0,0.107,-8.95,0.0479,116.76,3,1
1974,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,4,1,0.361,0.736,0.946,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
1975,you were good to me (bonus track),love is not dying,Jeremy Zucker,2020-04-17,219146,0,2,1,0.206,0.469,0.897,0.08,4.22e-05,0.112,-15.489,0.0425,101.238,4,1
1976,Losin Control,There's Really A Wolf,Russ,2017-05-05,237506,75,6,1,0.209,0.759,0.515,0.245,0.000154,0.102,-6.545,0.138,96.992,4,1
1977,Fix You,X&Y,Coldplay,2005-06-07,295533,82,3,1,0.124,0.209,0.164,0.417,0.00196,0.113,-8.74,0.0338,138.178,4,1
1978,When I Look At You,The Time Of Our Lives,Miley Cyrus,2009-01-01,248586,64,6,1,0.194,0.459,0.142,0.545,0.0,0.105,-4.874,0.0282,137.941,3,1
1979,Touch,Atlas: II,Sleeping At Last,2019-11-01,256299,71,0,1,0.18,0.415,0.955,0.104,3.79e-06,0.104,-11.83,0.0426,82.006,3,1
1980,Hold Me While You Wait,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,205686,78,11,1,0.162,0.688,0.443,0.53,0.0,0.0995,-5.507,0.0333,106.958,4,1
1981,Wait,"Hurry Up, We're Dreaming",M83,2011,343253,65,2,1,0.0754,0.437,0.221,0.229,0.0599,0.0935,-10.514,0.0308,147.911,4,1
1982,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0,1,0.226,0.412,0.787,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4,1
1983,Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,82,6,0,0.225,0.311,0.701,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,1
1984,Sober,Sober,Demi Lovato,2018-06-21,197893,70,1,1,0.17,0.397,0.798,0.303,4.16e-06,0.0824,-10.413,0.11,170.22,3,1
1985,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,40,10,1,0.132,0.585,0.721,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4,1
1986,Turning Page (Live),Turning Page,Sleeping At Last,2021-04-23,257502,35,3,1,0.239,0.425,0.987,0.236,0.000772,0.123,-8.765,0.0361,126.381,4,1
1987,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,179080,81,1,0,0.0895,0.498,0.72,0.235,0.0,0.144,-16.541,0.188,118.917,4,1
1988,1-800-273-8255,Everybody,Logic,2017-05-05,250173,0,5,0,0.361,0.627,0.568,0.572,1.52e-06,0.198,-7.738,0.0373,100.041,4,1
1989,Dead and Cold,Dead and Cold,SadBoyProlific,2018-11-10,89652,72,2,0,0.753,0.793,0.867,0.441,0.0,0.111,-10.297,0.579,74.746,4,1
1990,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,160184,81,1,1,0.271,0.699,0.779,0.304,0.000993,0.137,-11.192,0.0993,119.705,4,1
1991,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,7,0,0.689,0.734,0.847,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4,1
1992,Let You Down,Perception,NF,2017-10-06,212120,81,5,0,0.464,0.662,0.312,0.714,0.0,0.179,-5.68,0.121,147.997,4,1
1993,"i hate u, i love u (feat. olivia o'brien)",us,Garrett Nash,2016-03-25,251033,79,6,0,0.18,0.492,0.687,0.275,0.0,0.101,-13.4,0.3,92.6,4,1
1994,Lie,Perception,NF,2017-10-06,209213,77,5,1,0.179,0.513,0.161,0.661,0.0,0.246,-6.419,0.24,94.791,4,1
1995,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,80,8,0,0.291,0.556,0.0689,0.538,0.0,0.196,-5.408,0.0382,143.95,4,1
1996,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0,0,0.437,0.872,0.469,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,1
1997,feelings fade,me,Garrett Nash,2015-12-25,240000,60,2,0,0.061,0.654,0.819,0.235,0.0,0.0891,-11.292,0.159,88.903,4,1
1998,lonely again,lonely again,Garrett Nash,2017-02-24,121428,0,9,0,0.0573,0.551,0.489,0.195,0.0,0.0818,-13.638,0.085,143.978,4,1
1999,changes,?,XXXTENTACION,2018-03-16,121886,81,11,1,0.52,0.669,0.883,0.308,0.0,0.0984,-10.068,0.029,64.934,4,1
2000,It's You,It's You,Ali Gatie,2019-06-14,212606,3,11,0,0.397,0.732,0.374,0.463,0.0,0.194,-6.972,0.0287,95.971,4,1
2001,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,4,1,0.361,0.736,0.946,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
2002,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,1,1,0.446,0.501,0.751,0.405,0.0,0.105,-5.679,0.0319,109.891,4,1
2003,Carry On,17,XXXTENTACION,2017-08-25,129720,76,3,0,0.383,0.735,0.768,0.197,0.000276,0.296,-13.378,0.537,147.899,4,1
2004,Let It Go,Chaos And The Calm,James Bay,2015-03-23,260533,68,1,1,0.246,0.546,0.818,0.311,1.65e-05,0.107,-10.396,0.0288,147.464,4,1
2005,Let Her Go,All the Little Lights (Deluxe Version),Passenger,2013-11-29,252733,70,7,1,0.244,0.479,0.365,0.545,0.0,0.0963,-7.346,0.0688,74.897,4,1
2006,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,232533,80,2,1,0.298,0.656,0.872,0.291,0.0,0.114,-10.572,0.0293,103.971,4,1
2007,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2014-06-21,281560,84,2,1,0.591,0.781,0.474,0.445,0.0,0.184,-6.061,0.0295,78.998,4,1
2008,YEAH RIGHT,BALLADS 1,Joji,2018-10-26,174357,79,1,1,0.204,0.672,0.619,0.588,0.241,0.0992,-9.573,0.133,169.033,4,1
2009,Paralyzed,Mansion,NF,2015-03-31,270453,73,0,1,0.0397,0.51,0.214,0.643,3.22e-06,0.101,-6.602,0.0485,130.081,4,1
2010,The A Team,+,Ed Sheeran,2011-09-09,258373,77,9,1,0.407,0.642,0.669,0.289,0.0,0.18,-9.918,0.0367,84.996,4,1
2011,Lego House,+,Ed Sheeran,2011-09-09,185093,74,11,1,0.565,0.592,0.562,0.637,0.0,0.13,-8.48,0.0992,159.701,4,1
2012,Someone Like You,21,Adele,2011-01-19,285240,7,9,1,0.288,0.554,0.893,0.321,0.0,0.0996,-8.251,0.028,135.047,4,1
2013,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,87,4,0,0.12,0.351,0.934,0.296,0.0,0.095,-10.109,0.0333,115.284,4,1
2014,Alone,Alone,SadBoyProlific,2018-11-10,160104,67,9,1,0.436,0.87,0.481,0.341,0.0027,0.329,-14.15,0.439,119.054,4,1
2015,you were good to me,brent,Jeremy Zucker,2019-05-03,219146,80,2,1,0.206,0.561,0.913,0.0848,2.62e-05,0.112,-15.099,0.0404,102.128,4,1
2016,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,81,5,1,0.476,0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,4,1
2017,Say Something,Is There Anybody Out There?,A Great Big World,2014-01-20,229400,75,2,1,0.0765,0.407,0.857,0.147,2.89e-06,0.0913,-8.822,0.0355,141.284,3,1
2018,Stay,Unapologetic (Deluxe),Rihanna,2012-12-11,240706,77,9,0,0.125,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4,1
2019,Photograph,x (Deluxe Edition),Ed Sheeran,2014-06-21,258986,84,4,1,0.201,0.614,0.607,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4,1
2020,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,82,4,1,0.198,0.367,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4,1
2021,Ocean Eyes - Blackbear Remix,Ocean Eyes (The Remixes),Billie Eilish,2017-01-13,195306,66,4,0,0.145,0.661,0.114,0.419,1.19e-05,0.0848,-9.807,0.0404,144.98,4,1
2022,Without Me,Covers,Alec Chambers,2018-10-27,116506,63,11,0,0.344,0.609,0.802,0.258,0.0,0.421,-12.602,0.0482,136.041,4,1
2023,Lost Boy,Safe Haven,Ruth B.,2017-05-05,276066,69,7,1,0.371,0.586,0.963,0.128,0.0,0.0858,-9.297,0.0496,123.498,4,1
2024,Hard Sometimes,Free Time,Ruel,2019-09-13,269493,67,10,1,0.216,0.407,0.845,0.317,2.66e-06,0.139,-7.895,0.0429,81.899,4,1
2025,Heartbreak,Heartbreak & Bad Habits,SadBoyProlific,2018-11-23,205740,57,5,1,0.519,0.862,0.502,0.357,4.78e-05,0.0955,-20.128,0.306,140.026,4,1
2026,Orlando,17,XXXTENTACION,2017-08-25,163840,65,1,1,0.28,0.57,0.859,0.0279,0.0892,0.254,-22.282,0.0588,84.902,4,1
2027,Dancing On My Own,Only Human (Deluxe),Calum Scott,2018-03-09,260285,82,1,1,0.231,0.681,0.837,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,4,1
2028,Jar of Hearts,lovestrong.,Christina Perri,2011-05-10,246587,58,3,1,0.0886,0.349,0.726,0.348,0.0,0.12,-6.142,0.0316,74.541,4,1
2029,Chasing Cars,Eyes Open,Snow Patrol,2006-01-01,265506,66,9,1,0.104,0.559,0.208,0.603,3.71e-05,0.105,-4.594,0.0275,104.005,4,1
2030,In My Head,In My Head,Peter Manos,2018-05-24,214533,66,9,0,0.0747,0.499,0.745,0.181,0.00123,0.106,-15.359,0.0429,111.956,4,1
2031,Depression & Obsession,17,XXXTENTACION,2017-08-25,144733,72,11,0,0.527,0.769,0.585,0.156,0.015,0.102,-10.7,0.035,105.95,4,1
2032,death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,85,8,0,0.348,0.726,0.731,0.431,0.0,0.696,-8.765,0.135,144.026,4,1
2033,Hold Me While You Wait,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,205686,78,11,1,0.162,0.688,0.443,0.53,0.0,0.0995,-5.507,0.0333,106.958,4,1
2034,Righteous,Righteous,Juice WRLD,2020-04-24,243356,2,0,1,0.223,0.707,0.0397,0.622,0.0,0.149,-6.951,0.031,142.942,4,1
2035,7 Years (Remix),7 Years (Remix),Sik World,2016-06-04,134197,73,10,1,0.439,0.811,0.227,0.609,0.0,0.102,-8.376,0.0996,120.071,4,1
2036,This Is Home,This Is Home,Cavetown,2015-08-03,226073,0,7,1,0.212,0.81,0.56,0.266,1.05e-06,0.0962,-12.478,0.0407,130.041,4,1
2037,All I Want,High School Musical: The Musical: The Series (Original Soundtrack),Various Artists,2020-01-10,177322,73,0,0,0.129,0.376,0.0902,0.43,0.0,0.0912,-6.585,0.0328,77.599,3,1
2038,NUMB,?,XXXTENTACION,2018-03-16,186267,75,11,0,0.196,0.414,0.1,0.416,0.179,0.131,-8.024,0.0251,159.91,4,1
2039,Triumph,Bad Vibes Forever,XXXTENTACION,2019-12-06,166032,63,5,1,0.141,0.446,0.718,0.407,0.0,0.0732,-3.056,0.031,81.041,4,1
2040,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,213826,84,0,1,0.387,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4,1
2041,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0,1,0.226,0.412,0.787,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4,1
2042,Leave,Stoney (Deluxe),Post Malone,2016-12-09,324853,64,4,1,0.619,0.535,0.246,0.55,0.000105,0.124,-7.249,0.0229,90.086,4,1
2043,How I Met My Ex,Game Over,Dave,2017-11-03,445349,59,2,0,0.356,0.683,0.557,0.534,0.0,0.0745,-9.111,0.476,86.186,4,1
2044,You're Somebody Else,You're Somebody Else,flora cash,2018-06-19,218883,75,1,1,0.235,0.713,0.841,0.452,0.0038,0.105,-9.638,0.0295,102.963,4,1
2045,Who? (feat. Shiloh Dynasty),Who? (feat. Shiloh Dynasty),TSUKI,2016-04-02,157070,59,7,1,0.292,0.839,0.453,0.749,0.0137,0.224,-7.167,0.149,110.011,4,1
2046,Be Alright,Be Alright,Dean Lewis,2018-06-29,196373,81,11,1,0.443,0.553,0.697,0.586,0.0,0.0813,-6.319,0.0362,126.684,4,1
2047,Parted Ways,Parted Ways,Arizona Zervas,2018-03-06,205714,0,2,1,0.0731,0.856,0.131,0.323,0.000122,0.0876,-7.634,0.0745,132.937,4,1
2048,Just Like You Do,Just Like You Do,SadBoyProlific,2020-01-07,158932,53,1,1,0.103,0.707,0.628,0.334,0.135,0.157,-15.185,0.0907,127.973,4,1
2049,Jealous,Jealous,Labrinth,2014-11-21,287693,7,1,1,0.104,0.439,0.874,0.153,0.0,0.107,-8.95,0.0479,116.76,3,1
2050,Stay With Me,In The Lonely Hour,Sam Smith,2014-01-01,172723,0,0,1,0.186,0.479,0.568,0.419,0.000217,0.11,-6.517,0.0389,85.014,4,1
2051,Not Enough,Not Enough,SadBoyProlific,2019-01-27,108120,57,11,0,0.454,0.834,0.917,0.368,0.0,0.099,-9.177,0.132,90.983,4,1
2052,Cigarettes In The Morning,Cigarettes In The Morning,Snøw,2019-08-08,213517,47,5,0,0.225,0.763,0.309,0.373,8.13e-06,0.144,-10.042,0.04,100.021,4,1
2053,Say You Won't Let Go,Back from the Edge,James Arthur,2016-10-28,211466,85,10,1,0.494,0.358,0.695,0.557,0.0,0.0902,-7.398,0.059,85.043,4,1
2054,Walk Away,Natsukashii,SadBoyProlific,2018-12-24,120215,64,1,1,0.279,0.717,0.766,0.373,0.0,0.0989,-14.132,0.401,99.921,4,1
2055,The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,82,2,1,0.102,0.544,0.969,0.369,0.279,0.639,-9.514,0.038,87.01,3,1
2056,WITHOUT YOU,F*CK LOVE (SAVAGE),The Kid LAROI,2020-11-06,161384,85,0,1,0.467,0.662,0.213,0.413,0.0,0.134,-7.357,0.0299,93.005,4,1
2057,Lonely (with benny blanco),Lonely (with benny blanco),Justin Bieber,2020-10-16,149297,79,11,0,0.0927,0.631,0.864,0.239,0.0,0.116,-7.071,0.0398,79.859,4,1
2058,All I Want,In A Perfect World (Expanded Edition),Kodaline,2013-06-17,305746,82,0,1,0.159,0.188,0.174,0.411,0.153,0.0843,-9.733,0.0484,187.376,3,1
2059,idfc,deadroses,blackbear,2015-02-14,245172,79,1,0,0.315,0.63,0.611,0.5,4.04e-05,0.114,-8.755,0.0611,144.871,4,1
2060,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,40,10,1,0.132,0.585,0.721,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4,1
2061,I Can't Fall in Love Without You,So Good,Zara Larsson,2017-03-17,180640,68,4,1,0.273,0.485,0.784,0.332,0.000122,0.146,-9.244,0.0338,130.813,4,1
2062,Can We Kiss Forever?,Can We Kiss Forever?,Kina,2018-08-31,187931,79,4,1,0.124,0.522,0.894,0.128,0.026,0.0941,-18.717,0.0357,109.986,4,1
2063,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,215106,84,3,1,0.183,0.459,0.604,0.575,0.0,0.0885,-4.858,0.0573,111.881,4,1
2064,Never Be Alright,Never Be Alright,Seon,2019-01-23,168280,63,7,0,0.282,0.835,0.625,0.283,3.4e-06,0.102,-10.121,0.0781,86.983,4,1
2065,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,81,1,1,0.604,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,4,1
2066,Waves - Guitar Acoustic,Waves Remix EP,Dean Lewis,2019-07-26,248427,36,11,0,0.377,0.412,0.935,0.285,0.0,0.11,-9.918,0.0444,151.739,4,1
2067,Star Shopping,Star Shopping,Lil Peep,2015,142000,84,4,0,0.323,0.585,0.0967,0.471,0.0184,0.115,-9.934,0.0616,93.099,4,1
2068,School Globes,School Globes,Removebeforeflight,2020-05-29,117394,6,0,1,0.403,0.439,0.502,0.274,0.00181,0.15,-10.629,0.0312,80.426,4,1
2069,SLOW DANCING IN THE DARK,BALLADS 1,Joji,2018-10-26,209273,84,3,1,0.284,0.515,0.544,0.479,0.00598,0.191,-7.458,0.0261,88.964,4,1
2070,Happiest Year,Happiest Year,Jaymes Young,2019-07-12,228442,79,1,1,0.356,0.501,0.885,0.167,0.0,0.111,-14.061,0.0484,112.275,3,1
2071,I'm Not Enough and I'm Sorry,I'm Not Enough and I'm Sorry,Teqkoi,2018-10-27,120000,67,8,1,0.244,0.698,0.462,0.183,0.000424,0.335,-20.188,0.299,143.96,4,1
2072,"Falling Asleep in Your Arms, Dreading the Sunrise",Forever Misunderstood,Thomas Reid,2020-10-02,154959,50,9,1,0.213,0.809,0.434,0.333,0.024,0.378,-10.743,0.0687,127.003,4,1
2073,all the kids are depressed,glisten,Jeremy Zucker,2018-05-04,169973,78,9,1,0.707,0.773,0.836,0.437,2.42e-05,0.544,-8.281,0.0963,103.861,4,1
2074,Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,82,6,0,0.225,0.311,0.701,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,1
2075,Losing Interest,Missing,itssvd,2017-02-12,120546,80,8,0,0.506,0.753,0.48,0.355,0.87,0.122,-13.295,0.0898,111.863,4,1
2076,Wait,"Hurry up, We're Dreaming",M83,2011-10-17,343253,71,2,1,0.0822,0.426,0.198,0.228,0.13,0.0832,-10.552,0.0322,147.994,4,1
2077,Forever,Forever,ilyTOMMY,2019-03-08,108695,74,5,0,0.292,0.613,0.678,0.339,0.0,0.166,-14.908,0.135,106.582,5,1
2078,Us vs the World,Us vs the World,ilyTOMMY,2019-03-02,122150,62,2,1,0.245,0.826,0.538,0.26,0.0,0.0898,-15.202,0.168,110.079,4,1
2079,Letter,Letter,Steph Devine,2021-09-17,225391,33,2,1,0.157,0.566,0.718,0.222,0.0,0.0937,-13.618,0.0312,115.016,4,1
2080,Sad Nibba Hours,EP,Papithbk,2019-05-20,150702,66,11,0,0.526,0.745,0.322,0.664,0.0,0.851,-5.476,0.235,121.083,5,1
2081,worldstar money (interlude),In Tongues,Joji,2017-11-03,126312,70,7,1,0.459,0.577,0.964,0.387,0.705,0.208,-8.607,0.274,146.565,1,1
2082,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,290146,74,5,1,0.174,0.369,0.0194,0.467,0.46,0.109,-9.018,0.0274,94.473,4,1
2083,Home - Slowed,Home (Slowed),Edith Whiskers,2021-09-13,217596,58,0,1,0.307,0.703,0.98,0.223,0.00096,0.0996,-12.317,0.0306,108.869,4,1
2084,Stay The Night,SLOWDANCE,THE JACKS,2021-09-17,238399,46,1,0,0.514,0.487,0.00983,0.721,1.12e-06,0.326,-5.538,0.0433,110.001,4,1
2085,Viking,Personas,BLIND AND OBLIVIOUS,2021-10-28,217650,34,8,0,0.0798,0.282,0.913,0.333,0.000148,0.105,-9.058,0.0318,124.891,4,1
2086,Shameless,Shameless,Sandro Cavazza,2021-10-29,221000,60,10,1,0.193,0.567,0.836,0.399,4.38e-06,0.11,-9.109,0.0277,82.027,3,1
2087,Falling,Fine Line,Harry Styles,2019-12-13,240133,85,4,1,0.0592,0.567,0.839,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,1
2088,18,FOUR (Deluxe),One Direction,2014-11-17,248360,77,6,0,0.221,0.681,0.22,0.582,0.0,0.119,-7.76,0.0313,124.038,4,1
2089,Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,82,6,0,0.225,0.311,0.701,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,1
2090,Coping,Coping,Rosie Darling,2020-11-06,190266,2,6,1,0.196,0.502,0.613,0.444,0.0,0.103,-7.294,0.116,157.604,4,1
2091,Let Somebody Go,Music Of The Spheres,Coldplay,2021-10-15,241595,84,0,1,0.155,0.592,0.193,0.342,0.00245,0.11,-8.93,0.0339,130.953,4,1
2092,Love In The Dark,25,Adele,2015-11-20,285935,84,9,0,0.14,0.495,0.536,0.323,0.0,0.109,-6.901,0.0275,109.731,4,1
2093,If By Chance,Safe Haven,Ruth B.,2017-05-05,303653,71,10,1,0.256,0.405,0.881,0.279,0.0,0.0933,-8.099,0.0334,119.85,4,1
2094,Is It Just Me? (feat. JP Cooper),Is It Just Me?,Emily Burns,2020-12-04,203300,67,4,1,0.288,0.478,0.688,0.339,0.0,0.104,-7.355,0.0544,145.441,4,1
2095,For Now,For Now,Sam Fischer,2020-11-27,211812,58,1,1,0.408,0.731,0.89,0.233,0.0,0.3,-11.109,0.0376,108.008,4,1
2096,Perfectly Wrong,Shawn Mendes,Shawn Mendes,2018-05-25,212773,67,2,0,0.323,0.361,0.872,0.311,0.0,0.0987,-11.748,0.0369,89.362,4,1
2097,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,77,11,1,0.479,0.696,0.308,0.543,0.0,0.0939,-6.164,0.0489,107.969,4,1
2098,When I Look At You,The Time Of Our Lives,Miley Cyrus,2009-01-01,248586,64,6,1,0.194,0.459,0.142,0.545,0.0,0.105,-4.874,0.0282,137.941,3,1
2099,Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,207520,82,0,1,0.236,0.522,0.536,0.385,0.0,0.135,-7.355,0.0288,89.792,4,1
2100,Sorry,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,220540,0,5,0,0.32,0.447,0.912,0.257,0.0,0.117,-9.172,0.0394,136.87,1,1
2101,Out Of Love,The Pains Of Growing,Alessia Cara,2018-11-30,227693,76,7,1,0.137,0.481,0.8,0.267,0.0,0.249,-9.249,0.0339,117.64,3,1
2102,Slow,Slow,SHY Martin,2020-01-10,163547,67,2,1,0.239,0.636,0.815,0.243,0.0,0.111,-9.509,0.04,142.016,4,1
2103,WONDER (reimagined by Jagwar Twin),WONDER [reimagined],morgxn,2020-11-20,221884,53,11,1,0.175,0.485,0.268,0.441,2.52e-06,0.212,-7.101,0.0252,99.913,4,1
2104,Turn Back Time,Turn Back Time,Daniel Schulz,2017-11-03,223561,65,7,1,0.224,0.68,0.231,0.346,0.0,0.26,-6.533,0.0302,95.952,4,1
2105,Good Without,Good Without,Mimi Webb,2021-03-26,182121,76,11,0,0.269,0.616,0.0723,0.576,0.0,0.375,-5.495,0.0532,89.962,4,1
2106,Love You From a Distance,Love You From a Distance,Ashley Kutcher,2020-10-30,204000,70,4,1,0.63,0.333,0.557,0.538,0.0,0.0977,-8.653,0.0325,149.377,4,1
2107,Never Be Alone,Never Be Alone,Shawn Mendes,2015-02-16,215840,0,10,1,0.308,0.363,0.547,0.466,4.46e-05,0.0828,-6.963,0.0347,200.24,4,1
2108,Someone You Loved,Breach,Lewis Capaldi,2018-11-08,182160,76,1,1,0.446,0.501,0.751,0.405,0.0,0.105,-5.679,0.0319,109.891,4,1
2109,Let Me Down Slowly,Let Me Down Slowly,Alec Benjamin,2018-05-25,169180,0,1,0,0.506,0.649,0.733,0.548,0.0,0.136,-5.692,0.0318,150.036,4,1
2110,Routine,Routine,Sam MacPherson,2021-02-10,195520,50,4,1,0.109,0.641,0.748,0.249,0.0,0.316,-13.669,0.0733,85.998,4,1
2111,Everybody But Me,Everybody But Me,Nick Wilson,2020-08-28,184633,57,1,0,0.21,0.659,0.0698,0.571,0.0,0.107,-5.654,0.0371,122.949,4,1
2112,All I Want,The Kodaline EP,Kodaline,2012-09-07,306600,0,0,1,0.159,0.189,0.114,0.426,0.0885,0.058,-9.084,0.045,187.281,3,1
2113,Now,Now,Landon Austin,2018-11-26,256636,0,9,1,0.314,0.701,0.177,0.654,0.0,0.0857,-6.577,0.0837,132.08,4,1
2114,Breakups,Breakups,Seaforth,2021-01-14,223129,66,1,1,0.328,0.531,0.436,0.552,0.0,0.0786,-5.945,0.0309,74.931,3,1
2115,Swollen (feat. Julia Gargano),Swollen (feat. Julia Gargano),Francisco Martin,2020-12-04,230917,51,10,1,0.219,0.447,0.837,0.376,0.000222,0.116,-9.262,0.0316,140.757,4,1
2116,Running Low,Handwritten (Revisited),Shawn Mendes,2015-11-20,274586,61,0,1,0.141,0.599,0.709,0.297,3.13e-06,0.108,-9.188,0.0301,122.314,4,1
2117,All Good,hemispheres,Garrett Kato,2020-12-04,211133,53,0,1,0.125,0.493,0.898,0.157,1.89e-06,0.111,-14.186,0.0405,134.192,4,1
2118,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,4,1,0.361,0.736,0.946,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
2119,Be Alright,Be Alright,Dean Lewis,2018-06-29,196373,81,11,1,0.443,0.553,0.697,0.586,0.0,0.0813,-6.319,0.0362,126.684,4,1
2120,She's Gone,She's Gone,Vwillz,2021-01-29,224390,51,2,1,0.387,0.64,0.476,0.424,0.0,0.0851,-11.221,0.0378,123.006,4,1
2121,Half a Heart,Midnight Memories (Deluxe),One Direction,2013-11-25,188546,68,0,1,0.495,0.515,0.286,0.714,0.0,0.118,-4.516,0.0348,155.954,4,1
2122,i hate you for this,i hate you for this,Munn,2021-02-11,137532,55,1,1,0.373,0.543,0.665,0.511,0.0,0.302,-7.867,0.123,80.643,4,1
2123,brokenhearted - sunset,partly cloudy,joan,2020-12-03,261560,48,10,1,0.371,0.533,0.904,0.195,0.0,0.106,-10.012,0.0325,138.783,4,1
2124,Feel Like Home,Feel Like Home,Emmanuel Franco,2020-11-18,199519,50,7,1,0.413,0.478,0.576,0.566,0.000142,0.448,-10.526,0.0396,75.918,4,1
2125,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,74,5,1,0.476,0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,4,1
2126,Love Story,Love Story,Taylor Swift,2008-09-12,234746,0,2,1,0.285,0.621,0.0218,0.63,6e-05,0.22,-5.412,0.0288,119.053,4,1
2127,I Can't Fall in Love Without You,So Good,Zara Larsson,2017-03-17,180640,68,4,1,0.273,0.485,0.784,0.332,0.000122,0.146,-9.244,0.0338,130.813,4,1
2128,Why Don't You Love Me (feat. Demi Lovato),Whatever,Hot Chelle Rae,2011-11-25,211413,60,2,1,0.566,0.53,0.121,0.802,0.0,0.118,-6.494,0.0362,148.054,3,1
2129,The Way I Say Goodbye,Not Afraid to Say Goodbye,Emily Weisband,2020-11-13,184293,50,5,1,0.388,0.44,0.933,0.0942,0.0,0.104,-11.182,0.0365,142.388,3,1
2130,Champion,Champion,Elina,2018-11-30,173237,63,6,1,0.284,0.65,0.921,0.171,0.0,0.127,-9.005,0.0519,119.522,4,1
2131,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,327773,57,2,1,0.335,0.323,0.824,0.327,0.0,0.101,-7.494,0.0411,81.329,4,1
2132,Jealous,Jealous,Labrinth,2014-11-21,287693,7,1,1,0.104,0.439,0.874,0.153,0.0,0.107,-8.95,0.0479,116.76,3,1
2133,brokenhearted (together),brokenhearted (together),joan,2021-02-11,212093,49,10,1,0.539,0.614,0.0296,0.622,0.0,0.659,-8.264,0.0312,148.959,4,1
2134,Wasted,MKTO,MKTO,2012,184213,64,6,1,0.416,0.313,0.787,0.429,0.0,0.0863,-7.415,0.0343,77.27,4,1
